id,title,code,description,lecture_units,laboratory_units,is_credit,created_at,updated_at
824,Introduction to Veterinary Clinics,VCLN50,NULL,0,2,1,7/8/2024 16:27,7/8/2024 16:27
825,Introduction to Zoology,ZOOLI,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
826,Introductory Economics,ECON21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
827,Introduksyon sa Pag-aaral ng Wika,BSEF21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
828,Introduksyon sa Pagsasalin,BSEF28,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
829,Introduksyon sa Pamamahayag,BSEF30,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
830,Introduksyon sa Pananaliksik-Wika at Panitikan,BSEF29,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
831,Inventory Management,OMGT50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
832,Invertebrate Zoology,BANI65,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
833,Investigative Journalism,JOUR110,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
834,Investment and Portfolio Management,FMGT70,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
835,Irrigation and Drainage Engineering,ABEN75,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
836,IT Application Tools in Business,ITEC5,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
837,IT ELECTIVE I (Human Computer Interaction II),ITEC101,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
838,IT ELECTIVE II (Web System and Technologies II),ITEC106,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
839,IT ELECTIVE 3 (Integrated Programming and Technologies II),ITEC111,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
840,IT ELECTIVE 4 (Systems Integration and Architecture II),ITEC116,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
841,Journalism Ethics,JOUR85,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
842,Journalism Principles and Practices,JOUR50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
843,Journalism Studies,JOUR120,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
844,Juvenile Del. and Juvenile Justice System,CRIM5,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
845,Keyboarding and Documents Processing,OFAD55,NULL,1,2,1,7/8/2024 16:27,7/8/2024 16:27
846,Kitchen Essentials 7 Basic Food Preparation,BSHM22,NULL,1,2,1,7/8/2024 16:27,7/8/2024 16:27
847,Knowledge and Philosophical Foundations of the Social Work Profession,SWRK50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
848,Knowledge Management,COMM95,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
849,Kontekstwalisadong Komunikasyon Sa Filipino,GNED11,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
850,Kulturang Popular,BSEF34,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
851,Labor Law and Legislation,HRMT65,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
852,Labor Relations and Negotiations,HRMT80,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
853,Laboratory Animal Management and Medicine,VMED90,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
854,Laboratory Management,MEDT08,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
855,Land and Water Conservation Engineering۪g.,ABEN95,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
856,Language and Education Research,BSEE31,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
857,Language and Gender,ENLS120,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
858,Language and Power,ENLS130,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
859,Language Learning Materials Development,BSEE26,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
860,Language of Literary Texts,ENLS85,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
861,Language of Non-Literary Texts,ENLS110,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
862,Language Programs and Policies in Multilingual Society,BSEE25,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
863,Language Research I: Methodology,ENLS140,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
864,Language Research II: Undergraduate Thesis,ENLS200,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
865,"Language, Culture and Society",BSEE22,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
866,Large Animal Surgery,VSUR60,NULL,1,2,1,7/8/2024 16:27,7/8/2024 16:27
867,Law Enforcement Operations and Planning with Crime Mapping,LEAD4,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
868,Law Enforcement Org and Admin (Inter-agency Approach),LEAD1,NULL,4,0,1,7/8/2024 16:27,7/8/2024 16:27
869,Law on Obligations and Contracts,BLAW21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
870,Law Related Studies,BSESS36,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
871,Learners with Developmental Disabilities,SNED21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
872,"Learners with Emotional, Behavioral, Language and Communication Disabilities",SNED23,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
873,Learners with Sensory and Physical Disabilities,SNED22,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
874,Legal Aspect in Tourism and Hospitality,BSHM80,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
875,Legal Aspects in Tourism and Hospitality,TOUR80,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
876,Lie Detection Techniques,FOSC5,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
877,Life and Works of Rizal,GNED09,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
878,Linear Algebra,BSAM90,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
879,Linear Models,BSAM101,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
880,Literacy Development,ECED30,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
881,Literary Criticism,BSEE38,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
882,Logic (Inductive and Deductive Reasoning),GNED16,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
883,Logic and Critical Thinking,MCON2,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
884,Logic and Set Theory,BSEM25,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
885,Logic Circuit and Design,CPEN75,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
886,Logic Circuits and Design,CpEN75a,NULL,0,2,1,7/8/2024 16:27,7/8/2024 16:27
887,Logistic Management,OMGT65,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
888,Logistics Management,OMGT 65,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
889,Machine Design for AB Production,ABEN90,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
890,Machine Shorthand I,OFAD95,NULL,1,2,1,7/8/2024 16:27,7/8/2024 16:27
891,Macro Economics,BSESS29,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
892,Macro Perspective of Tourism and Hospitality,BSHM50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
893,Macroeconomics,ECON23,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
894,Maikling Kuwento at Nobelang Filipino,BSEF37,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
895,Malikhaing Pagsulat,BSEF111,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
896,Management Information System and Technology,ELECTIVE,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
897,Management of Early Childhood Education Program,ECED38,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
898,Management Science,MNGT21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
899,Managerial Accounting,ACTG102,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
900,Managerial Economics,ECON65,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
901,Managerial Problem Solving and Decision Making,DMGT106,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
902,Marine Ecology,BECL70,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
903,Market Research,MKTG55,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
904,Marketing Management,MKTG80,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
905,Marriage and Family Relationships,HECO30,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
906,Material Science and Engineering,ECEN55,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
907,Materials and Business Technology Management,INDT27,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
908,Materials and Processes for ABE,ABEN22,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
909,Mathematical Economics,ECON70,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
910,Mathematical Modeling,BSAM115,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
911,Mathematics in the Modern World,GNED03,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
912,Mathematics of Investment,BMGT11,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
913,Meat Science and Technology,FTEC111,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
914,Mechanics of Deformable Bodies,ENGS24,NULL,4,0,1,7/8/2024 16:27,7/8/2024 16:27
915,Med Lab Science Research Paper Writing and Presentation,MEDT24,NULL,1,2,1,7/8/2024 16:27,7/8/2024 16:27
916,Media and Society,JOUR95,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
917,Media Law,JOUR115,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
918,Medical and Wellness Tourism,TOUR111,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
919,Medical Entomology,BMED50,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
920,Medical Histology,BMED75,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
921,Medical Microbiology,BMCR70,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
922,Medical Technology Assessment Program I,MEDT26,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
923,Medical Technology Assessment Program II,MEDT29,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
924,MedTech Laws and Bioethics,MEDT10,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
925,Meteorology,BSES40,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
926,Methods of Agricultural Research,AGSC3,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
927,Methods of Research,DCEE26,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
928,Mga Babasahin Hinggil sa Kasaysayan ng Pilipinas,GNED04,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
929,Mga Natatanging Diskurso sa Wika at Panitikan,BSEF32,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
930,Micro Economics,BSESS28,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
931,Micro Perspective of Tourism and Hospitality,BSHM65,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
932,Microbial Genetics,BGEN80,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
933,Microbial Physiology,BMCR60,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
934,Microbiological Techniques,BMCR50,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
935,Microbiology,GBIO65,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
936,Microbiology and Parasitology,BSES23,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
937,Microeconomics,ECON60,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
938,Microprocessor and Interfacing Techniques,ELEX90,NULL,2,3,1,7/8/2024 16:27,7/8/2024 16:27
939,Microprocessor and Microcontroller Systems,CpEN100a,NULL,0,2,1,7/8/2024 16:27,7/8/2024 16:27
940,Microprocessors and Microcontrollers Systems,CPEN100,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
941,Midwifery Educational program Management,MDWY125a,NULL,8,1,1,7/8/2024 16:27,7/8/2024 16:27
942,Midwifery Entrepreneurship,MDWY28,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
943,Midwifery Pharmacology,MDWY27,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
944,Midwifery Practice I,MDWY60,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
945,Midwifery Practice II,MDWY75,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
946,Midwifery Practice III,MDWY85,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
947,Midwifery Research I (Proposal Writing),MDWY200a,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
948,Midwifery Research II (Paper Writing and Presentation),MDWY200b,NULL,8,1,1,7/8/2024 16:27,7/8/2024 16:27
949,Microbial Ecology,BMCR55,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
950,Modern Geometry,BSEM30,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
951,Modern Physics,BSES33,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
952,Molecular Biology and Diagnostics,MEDT17,NULL,1,2,1,7/8/2024 16:27,7/8/2024 16:27
953,Molecular Genetics,BGEN65,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
954,Monetary Economics,ECON65,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
955,Monetary Policy and Central Banking,FMGT65,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
956,"Mosses, Hepatics and Ferns",BBOT50,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
957,Motivation and group dynamics,ELECTIVE,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
958,Movement Education,BPED90,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
959,Movement Enhancement,FITT1,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
960,Multicultural Diversity in Workplace for the Tourism and Professional,BSHM85,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
961,Multicultural Diversity in Workplace for the Tourism Professional,TOUR85,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
962,Multimedia Journalism,JOUR105,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
963,Multimedia Materials Production and Management,DVCMELEC115,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
964,Multimedia Systems,ITEC70,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
965,Multimodal Communication,ENLS125,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
966,Musculoskeletal Fitness/ Resistance Training,SESS105,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
967,Music in the K-III Curriculum,BPED50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
968,Mycology,BMCR75,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
969,Mycology and Virology,MEDT23,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
970,Mythology and Folklore,BSEE33,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
971,"National Service Training Program I (CWTS/LTS,ROTC)",NSTP1,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
972,"National Service Training Program II (CWTS/LTS,ROTC)",NSTP2,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
973,Natural Resource and Environmental Management,ENSC1a,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
974,Natural Resources Economics,ELEC116,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
975,Network Fundamentals,ITEC90,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
976,Network Management,ITEC105,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
977,Networks and Communication,COSC85,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
978,News Editing and Production,JOUR100,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
979,News Writing and Reporting,JOUR65,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
980,Non-Formal Education,DMGT116,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
981,Non-Institutional Corrections,COAD2,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
982,Non-Traditional Games and Sports,BPED35,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
983,Number Theory,BSEM32,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
984,Numeracy Development,ECED26,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
985,Numerical Analysis,BSAM110,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
986,Numerical and Symbolic Computation,COSC110,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
987,Numerical Methods and Analysis,DCEE23,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
988,Numerical Solutions to CE Problems,CENG23,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
989,Nursing Informatics,NURS11,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
990,Nursing Leadership and Management - LEC,NURS20,NULL,4,0,1,7/8/2024 16:27,7/8/2024 16:27
991,Nursing Leadership and Management (RLE),NURS22,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
992,Nutrition and Diet Therapy,NURS06,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
993,Nutrition and Dietetics,MDWY25,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
994,Object Oriented Programming,CPEN60,NULL,0,2,1,7/8/2024 16:27,7/8/2024 16:27
995,Office Administration Internship  (II00 hours),OFAD199A,NULL,1,2,1,7/8/2024 16:27,7/8/2024 16:27
996,Office Professional Elective I - Legal Office Procedures,OFAD126,NULL,1,2,1,7/8/2024 16:27,7/8/2024 16:27
997,Office Professional Elective II - Filipino Stenography,OFAD106,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
998,Office Professional Elective 3 - Accounting II,OFAD111,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
999,Office Professional Elective 4 - Introduction to Project Management,OFAD121,NULL,1,2,1,7/8/2024 16:27,7/8/2024 16:27
1000,Office Professional Elective 5 - Customer Analytics,OFAD131,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1001,Office Professional Elective 6 - Legal Office Internship  (II00hrs.),OFAD199B,NULL,1,2,1,7/8/2024 16:27,7/8/2024 16:27
1002,On the Job Training,EENG199a,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
1003,On-the Job Training,FTEC199,250 hours,5,0,1,7/8/2024 16:27,7/8/2024 16:27
1004,On-the Job Training (50 hrs. orientation),FTEC199,NULL,0,1,1,7/8/2024 16:27,7/8/2024 16:27
1005,On-the-Job Training,BIOL90,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1006,On-the-Job Training (200 Hours),OTJT,NULL,0,0,1,7/8/2024 16:27,7/8/2024 16:27
1007,On-the-Job Training (240 hours),ECEN199,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1008,On-the-Job Training/CpE Practice (240 hours),CPEN199,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1009,On-the-Job Training/Internship,AGSC199,NULL,6,0,1,7/8/2024 16:27,7/8/2024 16:27
1010,Open Source Technology,ITEC65,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1011,Operating Systems,COSC80,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1012,Operations Auditing,AUDI26,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1013,Operations Management,BMGT25,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1014,Operations Management and TQM,BMGT25,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1015,Operations Management in TH Industry,TOUR151,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1016,Operations Management in Tourism and Hospitality Industry,BSHM161,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1017,Operations Management (TQM),IENG21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1018,Operations Research,BSAM125,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1019,Operations Research I,IENG85,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1020,Operations Research II,IENG100,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1021,Opinion and Commentary,JOUR126,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1022,Organic Agriculture Production Systems,CRSC136,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1023,Organic Chemistry,BSES26,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
1024,Organizational Development,HRMT75,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1025,Ornamental Crops Production and Landscaping,CRSC131,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1026,Ornamental Crops Production Enterprise,AECP121,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1027,Outdoor and Adventure Education,BPED30,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1028,Paghahanda at Ebalwasyon ng Kagamitang Panturo,BSEF27,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1029,Pagsasalin sa Ibat-ibang Disiplina,BSEF110,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1030,Pagtuturo and Filipino sa Elementarya (I),BEED25,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1031,Pagtuturo and Filipino sa Elementarya (II),BEED26,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1032,Pagtuturo at Pagtataya ng Makrong Kasanayang Pangwika,BSEF25,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1033,Panimulang Lingwistika,BSEF22,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1035,Panitikan ng Rehiyon,BSEF33,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1036,Panitikang Panlipunan,GNED14,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1037,Panulaang Filipino,BSEF38,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1038,Panunuring Pampanitikan,BSEF36,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1039,Parasitology,BANI75,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1040,Partial Differential Equations,BSAM111,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1041,Peace Communication,COMMELEC114,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1042,Personal and Professional Development,OFAD60,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1043,Personal Identification Techniques,FOSC2,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1044,"Personal, Community and Environmental Health",BPED100,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1045,Personnel Security,ISAD22,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1046,Pharmacology,NURS07,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1047,Philippine Electrical Code,ELEC65,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1048,Philippine English,ENLS113,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1049,Philippine Foreign Relations,ISEA23,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1050,Philippine Literature,LITT1,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1051,Philippine Local Government and Development Administration,BAPS100,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1052,Philippine Public Administration,BAPS80,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1053,Philippine Social Realities and Social Welfare,SWRK55,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1054,"Philippine Tourism, Geography and Culture",BSHM60,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1055,Philippine Traditional Dances,BPED110,NULL,3,0,0,7/8/2024 16:27,7/23/2024 17:42
1056,Philippine Traditional Games and Sports,BPED140,NULL,3,0,0,7/8/2024 16:27,7/23/2024 17:43
1057,Philosophical and Socio anthropological foundations of Physical Education and Sports,BPED60,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1058,Philosophical and Socio-anthropological Foundations of Physical Education and Sports,SESS50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1059,Photo-journalism,JOUR80,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1060,Phycology,BBOT85,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1061,Physical Activities towards Health and Fitness I,FITT3,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
1062,Physical Activities towards Health and Fitness II,FITT4,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
1063,Physical Chemistry,CHEM75,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1064,Physical Security Systems,ISAD21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1065,Physics for ECE,PHYS24,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
1066,Physics for Engineers,PHYS14,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
1067,Physics for Environmental Science,PHYS1d,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
1068,Physiological/ Biological Psychology,BPSY105,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1069,Physiology of Exercise  and Physical Activity,BPED95,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1070,Physiology of Exercise and Physical Activity,SESS65,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1071,Places and Landscape in a Changing World,BSESS24,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1072,Plane and Solid Geometry,BSEM24,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1073,Plane Trigonometry,MATH4,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1074,Planning I,ARCH170,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1075,Planning II,ARCH195,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1076,Planning III,ARCH215,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1077,Plant and Livestock Systems and Environmental Control Engineering,ABEN100,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1078,Plant Geography,BBOT90,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1079,Plant Growth and Development,BBOT75,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1080,Plant Morphoanatomy,BBOT70,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
1081,Plant Physiology,BBOT65,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
1082,Plant Propagation and Nursery Enterprise,AECP106,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1083,Plantation Crop Production Enterprise,AECP126,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1084,Platform Technologies,ITEC55,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
1085,Play and Developmentally Appropriate Practices in Early Childhood Education,ECED22,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
1086,Pneumatics and Hydraulics,INDT24,NULL,1,1,1,7/8/2024 16:27,7/8/2024 16:27
1087,Political Economy of Communication,COMMELEC113,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
